"ID"	"RT"	"MZ"	"Metabolite name"	"MSMS"	"LabeledID"	"ExchangeNumber"
1408	1.07	245.2224	"Unknown"	"51.93436:1802 85.06499:7478 85.61777:2193 101.05983:3945 111.04419:2364 113.05949:2474 123.08067:2454 130.15988:15375 138.05873:2077 147.11713:3587 165.12733:4271 167.1051:2497 169.08597:9161 183.13852:11436 200.16461:59238 201.14822:16580 227.18364:4822 227.43617:2013 245.11348:2688 245.13795:4445 245.20312:14970"	"2352"	"5"
1411	9.47	246.1561	"Arg-Ala"	"56.61803:2022 60.05584:48596 70.06516:74606 77.04011:2212 87.60648:2608 89.26578:2541 93.81302:2881 112.08677:16410 113.07073:4875 114.06617:73818 114.10271:2707 115.08666:16767 116.07103:18372 120.18768:2440 140.08244:3507 157.10873:19292 158.09241:73634 175.11896:232809 183.12363:3681 185.10294:2855 186.12381:33259 187.10779:64283 204.13377:5324 211.11911:34847 212.10295:12684 228.14487:21062 229.10312:3892 229.12947:166996 246.15608:1865858 246.23848:34512"	NA	NA
1413	5.19	246.1701	"Isovaleryl-L-carnitine"	"52.78127:7148 53.05725:7513 57.07036:37323 58.06654:8723 60.08102:444412 85.02843:2678474 85.06487:107810 144.10179:73214 187.09656:1341677 225.32182:7898 246.17009:5562903"	"2307"	"1"
1414	9.08	246.1813	"Lys-Val"	"58.06536:104145 58.06846:4707 60.0811:36965 84.08115:11704 92.91616:2448 98.09647:20590 100.07566:805267 103.66476:2746 115.12305:18115 117.10207:52781 118.08619:136538 127.08635:3333 128.0708:15671 143.11824:6117 152.07039:4463 159.11282:3593 169.09705:23230 170.0817:5198 173.12766:3117 187.10709:26004 228.17064:37060 229.15312:4182 246.18123:4185691"	"2337;2349"	"3;4"
1422	0.98	247.1541	"Unknown"	"55.01816:94007 57.0338:66380 57.07015:406974 59.0494:320466 61.92828:4472 63.04445:7985 63.59245:5076 71.08559:467218 73.02843:658795 82.16438:5495 85.0284:18735 85.10118:441434 89.05971:980040 91.03935:10338 99.08058:5501 99.117:44692 107.07027:983570 107.25739:4893 113.05968:1084475 115.07568:7104 117.09098:29340 122.2978:5627 130.08562:7020 131.0703:611823 141.16347:24285 162.12781:7181 171.10152:27093 176.14355:10668 185.19067:6883 189.11217:129696 218.21123:8348 218.23132:6208 245.06429:4915 247.08665:557913 247.14975:19138 247.21902:35868 247.24709:6918"	NA	NA
1425	0.96	247.2268	"Unknown"	"55.01812:5414 57.07014:729083 59.04947:33518 63.04418:8470 69.06994:5604 71.08557:818519 73.02834:66412 78.70256:3753 83.08562:5331 85.10117:814942 89.05968:1816308 92.66679:4566 97.10144:5209 99.11691:59421 107.07024:1850666 113.05975:98533 130.08661:26616 131.07034:70201 131.52136:4006 136.06114:4580 141.16373:36182 148.09651:4339 162.12837:6696 176.1431:19736 177.01443:5090 185.18993:16627 189.1125:8456 189.16405:9432 247.17172:6664 247.22151:51276 247.24817:5749"	"2324"	"1"
1427	8.41	248.1129	"Malonyl-L-carnitine"	"55.67403:2346 58.88855:2544 60.08102:158607 76.45689:2247 80.79375:2376 81.14352:2177 85.02843:325144 88.18132:2829 91.97136:2341 92.332:2485 103.0388:4307 121.68967:2376 144.10182:65747 173.74478:2599 187.03644:2738 189.03929:34966 204.12332:86983 225.84203:2673 248.11295:1790165"	NA	NA
1428	0.95	248.149	"Unknown"	"52.02226:3535 57.07016:148631 58.07351:50459 58.93678:2490 59.04951:12275 71.08118:4861 71.08559:144284 72.08887:82057 73.02843:36360 74.03192:3906 76.97849:2683 85.10123:150134 86.10447:103170 89.05972:371003 90.06308:146839 93.0699:52966 99.11652:10040 100.11981:11251 107.07025:380563 108.07366:157476 111.08044:332746 113.0598:29776 114.06329:26984 129.09079:5527 131.07027:22170 132.07404:22595 142.16756:5944 143.86623:2937 171.10159:293500 190.11708:7069 214.84441:19804 248.12924:3753 248.16223:2964 248.20235:17282 248.23645:54320"	NA	NA
1429	7.33	248.1492	"3-Hydroxybutyrylcarnitine"	"60.08099:77533 64.90247:2138 69.03344:2412 85.0284:324973 87.04435:18778 103.03895:64073 104.30398:2363 104.41538:2024 105.05448:10700 144.10176:13709 145.04947:30693 189.07571:151159 217.6129:4556 248.14922:1176518"	"2345"	"2"
1433	7.86	249.1559	"Unknown"	"53.26719:2073 58.06577:2806 65.81323:2075 68.00368:2098 69.00851:2927 99.36716:2090 99.8364:2414 105.41967:1926 118.08629:952496 132.07677:40420 197.00777:2401 218.86539:3654 218.88635:2336 249.08824:2445 249.15596:4043"	NA	NA
1435	6.67	250.0481	"Unknown"	"58.34283:2059 61.77708:1949 64.78654:2046 72.08124:2321 90.97556:1878 136.11264:4334 162.12735:2353 179.15379:3846 207.18576:5176 250.04825:595032 250.22887:15418"	NA	NA
1436	6.65	250.0969	"Unknown"	"52.28963:2151 66.43382:2230 72.08088:2302 99.88675:2155 136.11192:9441 138.12805:3777 172.00946:2229 179.15439:3901 207.18584:8724 232.1062:2189 235.39894:2063 250.04861:74975 250.09297:14291 250.14471:2617 250.18825:3350 250.22783:18609"	NA	NA
1439	3.45	250.1773	"Unknown"	"51.58239:2492 52.85104:2204 57.39132:2626 59.06829:7427 59.81243:2511 63.02332:11816 69.06989:25520 72.08076:2531 77.03558:5288 89.03863:2813 92.047:2153 94.00241:2740 94.06233:54368 94.06847:4215 98.09656:3592 103.05172:2924 106.06306:3184 106.07996:18843 117.06664:3483 122.05744:3296 124.11202:2661 128.14336:5662 129.10313:2218 129.14958:23200 136.11205:9313 138.05199:11069 138.1275:12592 156.17195:4703 159.11667:8650 161.13277:102813 179.15421:10290 181.10123:2170 187.14447:22943 204.17191:190719 207.18571:10004 215.09283:2372 232.16695:43474 233.15099:31455 250.17732:1032453 250.22659:27767"	NA	NA
1443	6.64	251.1031	"Unknown"	"71.39857:8436 121.83147:9353 217.08699:41922 251.10284:171465"	NA	NA
1446	1.09	251.1853	"Unknown"	"57.03379:72196 57.07012:5283 59.04939:1000301 72.08108:3159 77.05969:3243 78.14708:2985 80.31307:2797 89.05965:5782 99.08051:24148 104.26194:3178 115.32313:2911 117.09103:326018 123.08092:4253 135.10176:12791 142.7663:2892 175.13271:38897 193.14473:6859 215.14421:2917 216.60028:12514 234.19652:4700 251.04707:18618 251.12703:20207 251.15767:4302 251.18571:59749 251.21829:16979 251.24918:3478"	NA	NA
1449	8.16	252.0453	"Unknown"	"71.10744:2228 77.92415:1882 78.05197:3012 95.59837:2388 97.25067:2010 104.10687:9261 111.7795:2014 118.67856:1961 121.76479:2162 136.06187:4938 138.81987:2014 252.14386:25660 252.23947:3496"	NA	NA
1450	6.69	252.0454	"Unknown"	"52.56546:2305 55.09636:1875 60.0223:2067 89.28865:2312 93.45798:2198 94.39957:2069 100.11211:4989 110.00221:2424 217.9319:2233 252.04744:25199 252.21471:3027 252.24409:29637"	NA	NA
1451	7.62	252.0779	"Unknown"	"65.74914:2121 104.22931:2154 116.58874:2250 131.90572:2973 149.0144:181800 151.70311:2204 165.00929:158027 177.44431:2009 178.04051:32890 192.05672:29583 193.00365:24425 193.06465:35439 208.05389:4332 208.08795:120412 234.06482:5370 252.07726:440070 252.24333:4882"	NA	NA
1454	8.27	252.1442	"Unknown"	"54.94594:2304 57.09637:2239 79.83615:2243 83.01273:2162 86.0966:4868 103.0384:2609 104.10707:278694 113.67574:2722 132.1019:52919 210.19917:2139 217.6064:4851 252.14433:1026626"	NA	NA
1458	1.02	252.217	"Unknown"	"55.41346:1843 57.35698:2257 59.0493:15200 60.56184:1889 66.731:2157 72.08089:4729 73.06485:71091 88.02167:30505 89.05951:8274 92.0861:1816 100.11207:27264 101.05928:3873 117.09074:10693 124.11197:9893 131.10646:46065 133.08583:3091 136.06213:2494 136.11143:2026 138.12756:27492 151.09621:10661 181.17017:12421 207.15918:53037 209.2002:2724 215.49486:10025 217.19574:2387 235.19052:4807 252.12914:3883 252.16011:4413 252.21828:8412 252.24364:208475"	NA	NA
1465	5.96	253.1089	"Unknown"	"55.25261:6513 58.06541:16778 60.05593:33449 67.33854:8136 70.06512:116461 72.08083:384067 82.06497:55639 87.09171:431949 96.08076:2399520 98.09652:95345 100.1119:16253 101.09477:233431 111.09178:102958 113.10734:556746 115.12311:15408 124.11213:471542 125.10715:37551 126.12772:71180 128.02638:16744 139.12296:355171 141.13916:28656 142.13405:14505 150.12775:27570 153.02145:106218 165.13867:73830 167.12904:44842 167.15402:79784 168.58824:10753 169.41975:7166 170.04791:713946 171.0508:32221 177.10178:641247 177.60326:56646 182.16521:1540184 184.15544:121278 195.04343:41916 201.18211:13573 208.18066:14184 210.19649:44887 236.21231:220571 244.59515:14795 253.10889:452508 253.23866:2155771 253.6089:80414"	"2467"	"6"
1467	4.54	253.1235	"Unknown"	"50.99332:8986 58.06545:49766 70.06516:109667 72.08078:458566 82.06532:67309 87.09167:519043 92.6221:9281 96.08074:2586915 98.09637:84111 100.11221:12374 109.05212:9888 111.09165:103127 113.10732:533841 115.12312:14423 117.08498:1423091 124.11208:556862 124.12251:10377 126.12746:77419 139.12299:368741 141.13814:38706 145.13434:8389 150.12778:46532 165.13887:54115 167.15408:73214 182.16519:1579940 210.19656:51052 220.17021:9903 236.21205:219640 253.23866:2151488"	NA	NA
1472	1.65	253.2386	"Unknown"	"58.06526:10688 70.06516:40265 72.08083:165563 77.61996:2822 82.06519:21893 87.09171:183674 89.13759:3252 96.08078:934862 98.09651:28272 100.1121:12569 111.09158:29144 113.10733:208530 115.12261:4118 122.09735:3589 124.1121:201997 126.12803:25802 139.12299:137109 139.13461:6777 141.13884:13721 150.12762:7402 165.13858:23967 167.15454:28074 182.16528:601422 208.18265:3528 210.19682:6866 220.0425:7389 225.44804:3230 236.21236:64590 253.23892:770842"	"2419;2410"	"3;2"
1473	6.1	253.2386	"Unknown"	"51.44436:10160 58.06532:53795 61.3053:9229 70.06515:157054 71.50861:11114 72.08077:582176 81.15151:11724 82.06514:85555 87.09167:692414 96.08071:3524876 98.09636:124559 100.11157:22378 111.09178:159304 113.10728:815832 115.12301:16410 124.1121:672912 126.12746:123183 139.12291:461538 141.13814:40330 150.1275:42326 165.13921:95680 167.15424:109143 182.16513:2238970 208.18141:14371 210.19582:57885 217.5602:39350 235.12489:10977 236.21234:262742 253.23859:2995828"	NA	NA
1474	4.51	253.2386	"Unknown"	"53.12667:7827 57.00571:6892 58.06537:39672 70.06526:103565 72.08085:407733 82.06517:59767 82.84462:8441 87.09171:464016 90.09823:8703 96.08079:2464706 98.0965:91793 98.71088:7854 100.11207:17231 100.80227:7987 100.81112:7477 111.0918:83314 112.97604:8388 113.10736:562691 115.12246:11802 117.08501:297427 124.11213:457176 126.12782:76735 139.11075:11569 139.123:356178 141.13879:34245 150.1283:38309 165.13879:55788 167.15436:70500 182.16527:1473405 208.18158:11170 210.19681:48549 220.25894:12208 236.21233:197600 253.23885:2033982"	"2425"	"3"
1475	6.03	253.2386	"Unknown"	"52.04983:7280 52.18113:8014 55.41101:10088 57.91251:7369 58.0654:55229 66.78085:9650 70.06518:147044 72.08083:594464 82.0651:76690 87.09171:692861 93.4828:9705 96.08078:3455191 98.09658:124266 98.1032:12658 98.11304:8317 100.11205:41320 111.09188:115917 112.03207:9129 113.10733:782585 115.12256:9616 121.48515:9749 122.09696:11275 124.1121:676603 124.23592:8324 126.12765:106101 129.30203:8305 134.25684:9198 139.12297:472827 141.13869:48988 143.15469:10163 150.12787:51298 155.77597:9049 165.13885:89228 165.39352:8828 167.15442:78158 182.16522:2105870 190.01541:9741 208.18169:10173 208.5743:9740 210.19682:65240 217.26039:8925 218.41159:16456 236.21265:291476 253.23875:2953723"	NA	NA
1476	1.41	253.2387	"Unknown"	"52.32719:3830 58.06542:27703 59.04948:5141 65.46938:4111 65.98306:4187 68.39822:4260 70.06528:73453 70.57723:4100 72.08085:274312 77.3716:4118 80.20138:4018 82.06525:43988 85.39932:4492 87.04438:5018 87.05662:4678 87.09174:325508 89.05956:37866 96.08082:1598667 98.09637:50257 100.11204:22368 103.03922:24457 111.09174:52448 113.10738:370129 115.12347:9113 124.11219:316795 126.12772:44012 133.08598:8767 139.11072:8694 139.12285:188881 139.13451:7317 141.13893:17481 150.12781:23838 165.13861:42233 167.15456:50435 182.16533:981175 208.18198:7825 210.19675:25355 218.58397:7666 236.21243:118073 253.23901:1296548"	"2407;2420"	"2;3"
1477	1.34	253.2387	"Unknown"	"57.5513:11657 58.06541:52847 70.06525:196018 72.08082:681615 79.11723:13175 81.60072:11979 82.06522:103018 87.09177:795313 87.23833:14562 96.08078:4424526 98.09663:160423 100.11182:30009 111.09167:155349 113.10732:1002189 124.11212:838855 124.12256:20663 126.12786:125766 139.12302:599917 141.13878:60082 150.12785:69275 165.13884:85404 167.15422:104260 182.16527:2808691 208.18053:26215 210.19614:84209 216.9982:67661 236.21239:391952 253.2388:3731883"	"2407;2420"	"2;3"
1478	7.57	253.2387	"Unknown"	"57.17531:2305 58.06538:4565 66.31425:2024 70.0651:12917 72.08086:50646 81.54391:2090 82.06537:4143 85.42006:1971 87.09167:61951 96.08077:300892 98.09631:5011 100.11185:3559 111.09161:11483 113.10729:67257 124.11209:59293 126.12767:9674 131.8318:2281 134.76144:2327 139.123:45306 141.13849:4449 165.13895:8961 167.15431:8967 182.16527:189999 184.88951:4420 195.45634:2270 208.1805:2476 210.7365:2028 224.0441:2197 236.21141:23574 253.1176:5058 253.23878:267601"	NA	NA
1479	6.54	253.2387	"Unknown"	"52.84676:3992 57.80705:4492 58.06546:9718 63.94514:4554 70.06519:53805 72.08083:237765 82.06525:33552 82.94592:5668 86.09715:5925 87.0855:5234 87.08691:4420 87.0917:264226 96.08078:1457585 96.20017:4802 96.2908:3937 98.09636:49214 100.11217:7704 111.09172:59182 113.10735:334963 115.12321:9109 124.11211:285219 126.12788:39637 139.12303:206072 139.13451:8819 141.13942:7963 150.12764:24495 152.66585:4599 165.13887:34389 167.15459:41288 182.16524:902050 200.0842:4052 206.17952:4810 208.18065:8497 210.19611:23578 219.5701:5233 236.21228:126297 253.11975:19883 253.23871:1266373"	"2424"	"3"
1480	4.98	253.2388	"Unknown"	"53.16961:7962 58.06541:60974 64.75168:10222 70.0653:126254 72.08089:487071 82.06503:69783 87.09174:610418 96.08081:3140580 98.09635:140388 100.11208:22241 100.72842:11964 110.88434:11513 111.09174:116977 112.38555:9442 113.10738:692138 115.12299:10818 124.11213:616554 126.12769:71081 131.04178:9981 137.56197:9991 137.68767:13190 139.123:417240 141.1385:23482 150.12784:47975 165.13867:53114 167.15404:70711 177.42085:10129 182.16531:1912812 208.18149:19136 210.19646:49404 219.57895:19953 236.21239:226618 253.23886:2517122"	"2408;2427;2422;2409"	"2;3;3;2"
1482	8.64	254.019	"Unknown"	"53.09557:2108 53.24964:1925 59.0605:2481 59.53007:1904 67.09118:1910 70.72647:2346 72.08043:1881 74.76304:2109 82.52493:1962 87.09149:2455 96.08061:8703 97.08412:4010 111.24488:2476 114.11069:2364 182.16383:3542 183.16917:4324 192.96596:9141 210.97699:63931 254.01904:165766 254.24347:16486"	NA	NA
1484	5.96	254.1074	"Unknown"	"59.06047:37186 60.05589:49767 65.9073:3251 70.06518:6285 72.08082:46877 73.08407:19750 76.7222:3736 82.06486:4781 83.06938:4205 85.19339:3856 87.09184:51924 88.08905:4355 88.09501:13770 91.3159:4575 96.0808:226077 96.08784:7299 97.07724:6242 97.08417:147084 98.09662:14583 100.11189:7513 101.09476:265609 101.59689:34644 111.09143:7458 113.10741:41780 114.11095:29474 124.11178:26024 125.10693:38897 125.11511:31845 127.1315:5199 127.64099:4043 128.026:14613 130.0228:7271 139.12288:23191 140.12666:26067 142.13412:31940 152.16901:3638 153.02148:69352 154.02586:5393 155.01828:50506 159.16096:6669 167.12909:59577 167.15349:4761 168.15797:5001 168.58784:6810 170.04791:474832 171.05167:65644 172.04495:336583 173.0481:7485 177.10187:338380 177.60316:130809 178.10034:298681 178.6017:36375 182.1653:61425 183.16858:163041 184.13881:7372 184.15579:136468 185.15822:16684 195.04262:27133 197.04019:18214 201.18257:18314 209.15126:19658 217.60753:8357 237.2149:24803 245.09747:6491 245.59457:23984 253.61046:113962 254.10768:458660 254.24216:312767"	NA	NA
1485	6.55	254.1168	"Unknown"	"68.22344:5725 72.0806:14085 73.08418:9450 74.16303:6580 87.09153:30568 87.32405:6398 88.09503:10942 95.18353:6106 95.70881:5525 96.08076:114250 97.08384:72660 113.10705:28472 114.11078:26999 124.112:12498 125.11541:13117 162.96349:6307 182.16515:30931 183.16821:94404 202.74034:6688 210.07948:3271744 214.14485:6888 216.66377:7443 216.68425:19079 234.75945:7814 237.21529:25231 254.04482:47316 254.11702:444017 254.24162:170633"	NA	NA
1491	7.2	255.0976	"Nicotinamide riboside cation"	"57.0338:10719 73.0285:10719 85.02858:9696 85.47754:2234 97.02856:3824 103.03871:2974 104.13887:1869 106.0288:2457 109.82814:2156 115.03899:19724 123.05534:880448 133.04962:50491 255.09776:13335 255.1313:3692 255.25221:4008"	"2487"	"5"
1494	6.53	255.1371	"Unknown"	"71.40185:5417 97.0837:8204 151.23262:5663 210.07944:4616130 211.08241:268678 217.51703:11186 217.53665:9148 255.11949:36889"	"2470;2512"	"4;6"
1500	10.2	255.9442	"Unknown"	"79.30349:1811 84.07945:2113 84.95993:4942 89.71146:1985 95.085:2174 186.92223:3411 204.9341:10879 212.93575:2279 214.91878:11477 222.94405:3373 232.92819:82016 239.15161:2321 250.93889:79170 255.94417:9167 256.26398:2425"	"2455"	"3"
1502	8.15	256.0814	"Unknown"	"57.03373:53433 59.06065:3173 61.02861:25908 69.55093:2206 73.02842:192046 77.78698:2001 90.58553:2101 97.02883:2707 115.03924:35177 120.00342:18248 124.03932:1827902 126.77979:2433 133.0495:13420 192.1387:4415 198.08923:27584 212.61754:3903 233.09555:9773 239.14937:3834 256.08151:56679 256.12476:3635 256.15164:41540 256.26343:9021"	"2481"	"4"
1504	1.33	256.1754	"Unknown"	"86.0965:14714 87.04388:24387 89.05972:1369932 107.06992:17035 115.05601:44195 133.08592:1451108 138.03522:13674 148.07892:11791 151.09628:178267 159.08231:18318 177.11208:264092 195.12268:66995 203.10785:81305 217.10419:48999 221.13844:15019 223.83549:12271 239.14894:3021105 256.26355:317252 256.2995:285077"	"2526"	"6"
1506	1.52	256.1755	"Unknown"	"69.17938:2165 89.05972:201591 107.07011:4524 115.02744:2126 130.9245:2093 133.08594:190961 150.28439:2393 151.09586:16461 171.24603:2179 177.11206:38920 195.12306:15280 214.96948:2736 232.98013:2627 239.149:391170 244.60728:2378 256.12045:2292 256.26343:26520 256.29703:4965"	"2526"	"6"
1509	1.65	256.2635	"Unknown"	"73.65598:2930 88.07573:17648 89.05977:84322 100.07127:4317 100.07784:4941 133.08588:87737 133.68193:2930 151.0966:5821 177.1123:15053 195.12279:3512 197.81906:3283 239.14888:174607 256.26349:4586426"	NA	NA
1518	8.41	258.11	"Glycerophosphocholine"	"58.06618:1158452 60.08104:7537083 86.09646:21156800 104.10697:730729344 118.4451:758063 124.99975:27620618 184.07335:34945844 195.85834:780551 196.37714:929512 199.03668:4598198 215.33125:4381117 240.10054:1866789 258.11014:405262848"	"2460;2485;2502;2483;2505"	"1;2;3;2;3"
1520	8.78	258.1101	"Unknown"	"60.08094:35517 71.64564:4154 86.09643:84531 104.10698:3246836 118.00098:3880 124.99991:117213 175.60092:3787 181.02682:5650 184.07338:137510 194.36595:3881 199.03639:20962 240.1004:5932 258.11017:1947882"	"2503;2482"	"3;2"
1521	8.55	258.1102	"Unknown"	"60.0811:44475 71.91058:5659 85.25912:6234 85.5106:5730 86.09647:96112 86.38954:6167 104.10703:4184873 111.77117:6482 116.32761:6547 124.99999:128562 184.07352:196764 192.13103:6679 195.45233:6418 199.03735:14402 222.04147:7228 240.09924:10327 258.11035:2569700"	"2503;2482;2460;2485;2502;2483;2505"	"3;2;1;2;3;2;3"
1526	1.69	258.2791	"Unknown"	"57.07008:15648 58.06538:326444 58.57919:2967 62.06024:61794 69.06986:2350 71.08554:15520 73.75735:2468 77.56935:2315 85.10139:10577 97.10069:2898 240.2686:69357 258.27911:3839018"	NA	NA
1527	1.33	258.2793	"Unknown"	"57.07002:83199 58.06539:2224652 58.30113:19603 62.06023:384400 69.38443:23989 71.08546:81949 79.29893:19168 81.31031:19791 85.10155:32434 86.09635:142851 89.05942:26104 146.11746:224756 155.47978:17533 188.11336:20125 216.26775:110942 240.15944:23623 240.26904:431941 241.15266:109861 258.27917:26414584"	"2478"	"1"
1529	9.87	259.1474	"Unknown"	"53.34364:1895 78.83539:1908 82.00038:1858 129.05418:2284 136.19839:1984 216.34656:9108"	"2572"	"6"
1530	1.05	259.2381	"Unknown"	"58.42427:2125 69.06985:10252 70.93552:2126 71.08539:3140 81.06995:3715 85.0647:3713 95.08541:9937 97.06466:9758 97.10114:3017 101.05965:7789 111.04393:4945 115.07521:3638 125.05946:14552 127.40477:2108 129.05458:15914 143.05821:3598 143.07025:63836 147.06488:11527 161.08087:25207 161.13249:20602 179.14297:33685 180.83537:2222 197.15331:22888 199.09659:3267 214.18007:179698 215.16463:38719 228.19502:3501 259.11765:52983 259.16983:3821 259.21503:4782 259.28149:3159"	NA	NA
